User ID,Gender,Age,Country,Device Type,App Version,Sessions Per Day,Avg Session Duration Min,Screens Viewed,Push Notifications Clicked,In App Purchases,Subscription Status,Churn Risk Score,Last Login Date,User Rating
User_1629,Female,20,UK,iOS,1.1,4,14.57,39,0,2,Trial,0.8,10/6/2024,4.4
User_2265,Male,46,Germany,iOS,1,4,15.22,37,6,3,Free,0.69,3/31/2024,3.6
User_2004,Other,40,Canada,Android,1.1,5,3.3,7,4,2,Premium,0.53,7/13/2024,2.8
User_2543,Other,59,UK,Android,1.1,13,55.25,31,1,2,Free,0.16,2/3/2024,1.2
User_1128,Male,36,UK,Android,1,14,5.67,35,6,1,Premium,0.98,5/23/2023,3.1
User_1983,Male,42,USA,iOS,1.1,1,49.31,21,3,1,Premium,0.06,9/10/2023,1.8
User_2244,Other,34,Australia,iOS,2.1,1,35.95,48,6,2,Trial,0.94,11/27/2024,4
User_2312,Male,44,USA,iOS,2,8,36.8,25,3,4,Trial,0.5,5/10/2024,2.2
User_1521,Female,13,Brazil,iOS,1.2,3,58.3,13,9,2,Trial,0.32,11/5/2024,4.2
User_2865,Male,19,UK,iOS,2,6,36.18,10,0,4,Trial,0.84,5/7/2023,4.4
User_1678,Female,15,USA,Android,2,11,43.45,25,7,4,Trial,0.79,12/3/2024,1.3
User_1214,Male,58,Germany,Android,2,1,56.18,27,4,1,Trial,0.16,4/8/2025,2.7
User_2290,Female,44,USA,iOS,2,12,7.2,21,6,1,Premium,0.98,9/25/2024,4.8
User_2569,Other,54,Brazil,iOS,1,3,52.21,28,2,3,Free,0.07,12/21/2024,3.1
User_1116,Male,64,UK,iOS,1,7,10.01,5,2,1,Free,0.54,6/16/2023,1.4
User_2811,Male,56,USA,iOS,1,11,59.38,24,1,4,Premium,0.05,10/19/2023,3.5
User_2505,Other,52,UK,Android,2.1,4,34.79,32,6,0,Trial,0.25,6/21/2024,3.6
User_1492,Male,20,USA,iOS,1.2,10,20.91,28,3,2,Premium,0.56,4/19/2025,1.6
User_1411,Female,36,Germany,iOS,1,4,13.71,17,5,3,Premium,0.01,5/13/2023,3.4
User_2009,Male,39,Australia,Android,2,12,18.31,24,8,4,Free,0.1,10/19/2023,1.8
User_2524,Male,23,India,Android,2.1,12,48.39,6,3,2,Premium,0.73,12/21/2024,3.5
User_1216,Male,39,Australia,iOS,2.1,3,38.26,12,9,4,Trial,0.05,1/16/2023,2.5
User_1187,Female,38,Germany,Android,1,9,16.36,49,7,0,Premium,0.26,12/3/2023,2.6
User_2500,Female,22,Germany,iOS,1.1,9,26.18,26,4,3,Free,0.71,6/12/2024,4.9
User_1975,Female,31,USA,Android,2.1,12,30.67,41,9,4,Trial,0.09,3/10/2025,4
User_1882,Male,56,India,iOS,2,11,35.9,15,6,1,Premium,0.45,4/14/2024,4.2
User_2500,Male,45,USA,Android,2,2,38.25,35,5,1,Free,0.47,2/13/2023,2.8
User_1469,Male,64,Germany,iOS,2.1,11,30.92,35,8,0,Premium,0.78,6/27/2024,1.1
User_2681,Female,33,UK,iOS,1,4,56.31,26,3,1,Premium,0.4,2/26/2024,2.9
User_1384,Male,41,UK,iOS,1.1,12,47.12,30,4,4,Trial,0.64,10/22/2023,4.6
User_1035,Other,20,USA,Android,1,10,56.94,28,2,2,Free,0.6,12/21/2023,2.2
User_1522,Male,29,UK,Android,1.2,9,1.92,24,8,1,Premium,0.49,5/11/2025,1.2
User_2270,Male,52,UK,Android,1.2,7,1.59,16,8,3,Free,0.83,3/19/2023,4.2
User_2935,Other,50,USA,iOS,1.1,10,40.6,17,5,4,Free,0.53,2/22/2024,2.1
User_2705,Other,22,UK,Android,2,7,32.24,18,7,1,Trial,0,4/30/2024,3.1
User_2185,Male,14,Brazil,iOS,1.1,4,10.35,40,8,0,Free,0.51,4/4/2025,4.4
User_2452,Other,60,India,Android,1.1,12,46.89,27,6,3,Trial,0.16,2/24/2025,1.8
User_1173,Other,25,Brazil,Android,1.1,5,58.8,5,6,0,Free,0.48,8/19/2024,4.1
User_1015,Other,56,UK,Android,1.2,14,28.86,14,8,3,Premium,0.42,7/19/2023,4
User_2698,Other,41,Canada,iOS,1.1,11,9.68,16,3,3,Free,0.38,6/6/2023,1.7
User_1124,Female,56,UK,Android,1.2,9,49.88,49,7,2,Trial,0.66,2/5/2023,2.7
User_1754,Other,60,Australia,Android,1.2,6,9.92,8,2,1,Premium,0.17,3/2/2025,2.6
User_2022,Male,54,UK,iOS,1,5,26.34,48,9,3,Trial,0.01,1/26/2024,1.9
User_1096,Female,40,USA,Android,2,12,55.79,40,3,3,Free,0.96,1/7/2025,1.3
User_1070,Other,40,Brazil,iOS,1.1,11,23.26,10,5,2,Free,0.09,5/2/2025,3.4
User_2717,Other,60,Germany,Android,2,8,29.71,37,2,2,Premium,0.62,2/20/2025,2.6
User_2101,Female,42,Australia,Android,2,14,56.53,22,7,4,Trial,0.64,4/12/2025,4.5
User_2875,Male,56,UK,iOS,2,10,7.67,20,8,3,Premium,0.92,4/15/2023,1.1
User_1984,Male,44,India,Android,2,1,36.87,22,4,3,Premium,0.79,12/26/2024,3.3
User_2292,Male,16,Australia,Android,2,7,10.7,48,3,3,Trial,0.3,9/12/2024,2.3
User_2538,Male,38,Australia,Android,1.2,14,43.06,23,4,2,Premium,0.27,11/18/2024,4.6
User_1214,Male,45,UK,Android,1.2,11,38.86,17,2,4,Premium,0.83,7/8/2024,1.2
User_2429,Female,20,Germany,iOS,1.2,2,6.87,22,4,3,Premium,0.22,2/14/2025,2.5
User_1879,Female,44,UK,iOS,2,7,35.78,46,6,0,Trial,0.39,5/15/2023,1
User_2577,Other,24,Australia,Android,1.1,14,19.26,48,0,0,Trial,0.31,9/19/2024,2.9
User_1291,Other,62,UK,iOS,2,12,13,28,5,4,Trial,0.53,11/26/2024,3.1
User_1014,Other,37,Brazil,Android,1.1,2,18.55,41,2,1,Trial,0.6,7/21/2024,4.3
User_1389,Male,24,UK,Android,1,10,25.35,38,1,3,Premium,0.72,5/7/2023,2.3
User_2528,Male,27,Germany,iOS,2,9,24.86,24,4,4,Trial,0.25,12/1/2024,3.5
User_2915,Female,25,Germany,iOS,1.1,9,21.67,27,5,0,Premium,0.8,3/21/2024,2
User_1883,Female,55,Brazil,iOS,2,1,57.03,48,9,3,Premium,0.82,2/3/2023,2.2
User_1073,Female,58,UK,iOS,1.1,9,13.3,25,1,4,Trial,0.37,2/2/2024,3.1
User_2460,Female,37,India,Android,1,7,33.77,34,2,0,Trial,0.35,9/17/2023,1.2
User_2739,Other,25,Canada,iOS,1.1,6,29.44,27,8,4,Free,0.24,6/9/2024,3.6
User_2529,Male,57,India,iOS,1.2,9,31.02,32,6,4,Free,0.31,6/26/2023,4.2
User_2617,Male,32,Brazil,Android,1.2,14,11.83,27,4,4,Premium,0.96,5/23/2025,3.4
User_1782,Female,33,Canada,iOS,1.2,1,28.61,28,7,3,Premium,0.96,10/26/2023,1
User_2709,Other,19,Australia,Android,2.1,14,29.11,23,8,4,Premium,0.17,6/28/2023,4.5
User_2964,Female,43,Brazil,iOS,2,5,5.04,14,6,3,Free,0.68,4/4/2024,4.1
User_1797,Other,20,USA,iOS,2,3,27.66,18,1,2,Trial,0.34,4/30/2025,3.2
User_2324,Other,32,India,Android,1.2,6,14.93,48,2,1,Premium,0.66,3/30/2023,4.8
User_1914,Female,42,UK,iOS,1.1,8,27.61,49,4,2,Premium,0.24,4/24/2023,4.1
User_2502,Male,40,USA,Android,1,9,56.42,36,1,2,Premium,0.02,3/10/2023,1.9
User_2367,Other,33,Brazil,Android,2,6,28.52,45,2,3,Premium,0.9,8/23/2024,4.4
User_2811,Other,63,India,iOS,2,9,12.8,42,0,1,Trial,0.21,2/6/2023,2.9
User_1712,Female,18,Germany,iOS,1.1,11,42.18,14,0,1,Trial,0.93,6/21/2023,3.5
User_2014,Male,45,Germany,iOS,2,12,27.42,36,8,0,Trial,0.49,12/9/2024,4.2
User_1767,Other,64,Australia,iOS,2.1,3,12.01,41,3,3,Premium,0.29,2/1/2025,4.1
User_1024,Other,33,UK,iOS,2.1,6,22.3,42,4,1,Free,0.43,12/28/2023,3.8
User_2179,Other,42,India,iOS,1.2,1,32.05,41,9,0,Trial,0.65,5/31/2024,3.1
User_2598,Other,28,Australia,iOS,2,4,4.49,24,0,4,Free,0.98,11/27/2023,3.9
User_1821,Male,33,Australia,iOS,1,3,22.68,8,7,3,Trial,0.51,3/25/2025,4.3
User_2829,Female,13,Brazil,iOS,1,14,5.53,14,0,2,Free,0.85,5/5/2024,3.6
User_2006,Female,62,Canada,iOS,1.2,14,4.59,22,8,4,Free,0.34,2/3/2025,2.9
User_2959,Female,17,Germany,Android,1.2,8,15.26,40,9,4,Premium,0.7,6/8/2023,1.2
User_2518,Male,47,India,iOS,2,9,34.27,44,7,4,Premium,0.01,8/24/2024,2
User_1509,Other,63,Brazil,Android,2,13,29.32,6,8,2,Free,0.5,1/5/2024,3.5
User_1694,Other,62,India,iOS,2.1,6,49.76,17,1,4,Premium,0.58,10/6/2024,3
User_1620,Female,26,Germany,Android,2,6,9.7,5,1,0,Trial,0,9/10/2023,3
User_1552,Female,19,Germany,Android,1.1,14,54.67,20,5,3,Premium,0.87,7/15/2023,1.2
User_1997,Male,36,Germany,Android,2,11,20.85,18,8,4,Free,0.83,6/11/2023,2.7
User_1432,Female,20,Australia,Android,1.2,6,11.82,45,2,3,Premium,0.66,3/10/2025,3.8
User_2460,Other,59,Australia,iOS,1.2,4,45.6,25,2,0,Trial,0.43,4/7/2025,1.6
User_2325,Other,36,Australia,iOS,2.1,6,25.16,6,4,0,Free,0.2,1/13/2023,2.5
User_1357,Other,21,UK,iOS,1.2,1,1.88,24,7,3,Free,0.95,9/20/2023,2.5
User_1948,Male,60,USA,iOS,2.1,14,3.08,38,3,2,Premium,0.29,1/4/2024,4
User_2461,Male,55,Germany,iOS,2.1,2,13.75,8,6,0,Trial,0.67,4/18/2023,1.7
User_1284,Other,48,Canada,iOS,1.2,11,13.5,21,9,3,Trial,0.11,4/24/2025,2.4
User_2173,Male,62,India,Android,1,12,13.74,40,4,2,Free,0.1,2/2/2025,1.4
User_2098,Other,45,Canada,Android,1,4,43.14,11,2,3,Premium,0.82,5/25/2024,4.7
User_2944,Other,27,USA,Android,1,8,46.65,44,5,1,Trial,0.3,10/16/2023,1.3
User_1806,Male,52,USA,Android,1.1,9,20.01,41,0,3,Trial,0.77,3/10/2023,3.6
User_2475,Other,61,Australia,iOS,1,7,33.37,18,4,3,Trial,0.44,5/8/2023,2.7
User_2504,Other,28,USA,iOS,1.1,1,58.25,24,2,2,Trial,0.44,9/23/2024,2.8
User_2824,Other,35,Australia,iOS,1,5,54.4,30,4,3,Premium,0.88,3/16/2024,4.2
User_2610,Male,14,Australia,iOS,2,10,29.97,26,4,1,Trial,0.92,2/13/2025,2.5
User_1417,Male,57,Germany,Android,2,11,52.17,8,8,3,Free,0.21,1/14/2023,3
User_2187,Other,41,Canada,Android,2.1,12,18.95,6,8,2,Trial,0.72,9/24/2024,4.7
User_2044,Female,30,Canada,Android,1,12,28.89,9,8,1,Trial,0.27,5/23/2023,1.5
User_2357,Male,49,Canada,Android,1.1,11,6.95,46,2,3,Free,0.83,8/17/2024,1.8
User_2513,Other,52,Germany,Android,1.2,12,56.24,16,1,2,Free,0.55,11/19/2023,3.4
User_1530,Other,41,USA,Android,2,2,19.23,12,8,0,Free,0.31,9/30/2024,3.9
User_2431,Female,60,Australia,iOS,1.1,9,5.61,10,1,3,Trial,0.18,2/3/2024,4.9
User_1278,Other,51,Australia,Android,1,2,33.7,14,6,3,Free,0.16,12/8/2023,4.2
User_2883,Male,48,Germany,Android,2.1,5,24.49,49,8,1,Free,0.54,8/15/2024,1.5
User_1745,Other,56,Canada,Android,1.2,8,37.09,35,6,1,Free,0.42,11/13/2024,1.2
User_2033,Other,53,UK,Android,2.1,5,22.8,18,5,1,Free,0.83,2/7/2025,3
User_1117,Male,56,India,iOS,1,6,28.41,15,4,2,Premium,0.06,7/11/2023,1.6
User_1432,Male,51,Brazil,Android,1.1,14,49.92,42,6,0,Premium,0.18,7/10/2024,2
User_1974,Male,54,Brazil,iOS,1.2,2,7.25,25,9,1,Free,0.05,4/15/2025,1.9
User_2909,Female,56,Canada,Android,2.1,11,14.7,8,2,2,Free,0.51,9/19/2024,1.7
User_1003,Female,62,USA,Android,2,13,12.25,13,0,0,Free,0.56,3/8/2025,1.1
User_2124,Other,29,Germany,iOS,1.1,12,34.18,11,0,4,Premium,0.33,4/29/2023,1.7
User_1765,Other,57,Germany,iOS,2.1,5,14.92,11,9,0,Premium,0.29,9/27/2024,4
User_1617,Male,13,India,iOS,1,1,53.75,31,9,1,Trial,0.41,1/23/2023,2.2
User_1716,Male,41,Brazil,iOS,1.1,7,16.54,17,2,2,Premium,0.98,1/27/2025,4.9
User_2246,Male,47,Germany,Android,2.1,14,18.16,44,3,0,Trial,0.03,5/22/2023,4.7
User_2782,Female,51,Australia,Android,1.2,6,17.94,9,1,4,Premium,0.46,8/4/2024,3.5
User_2080,Other,56,UK,Android,2.1,10,6.89,42,6,1,Trial,0.32,6/8/2024,1.9
User_2550,Other,19,Germany,Android,1.1,14,50.32,15,7,1,Premium,0.38,11/21/2024,4.7
User_2317,Female,59,Germany,iOS,1,8,10.07,21,7,3,Premium,0.85,4/29/2024,3.6
User_2636,Male,13,Australia,Android,2.1,14,39.81,5,3,0,Free,0.49,2/11/2024,1.6
User_1912,Female,17,Brazil,iOS,1,1,7.32,29,8,3,Trial,0.07,2/21/2024,4.9
User_1134,Female,17,Canada,iOS,2.1,11,24.26,40,5,2,Trial,0.74,1/7/2025,2.6
User_2814,Female,19,Australia,iOS,2,7,21.8,23,9,3,Free,0.27,7/15/2023,3.6
User_2704,Male,18,Brazil,Android,1,10,14.06,43,3,2,Trial,0.5,10/7/2023,1.7
User_2477,Male,43,India,Android,1,12,54.71,41,3,3,Free,0.55,3/2/2024,4.1
User_1049,Male,34,USA,iOS,1.2,12,29.17,35,8,0,Premium,0.94,1/12/2023,3.9
User_2451,Male,31,India,iOS,2.1,7,26.73,35,8,4,Free,0.69,4/10/2024,1.1
User_1557,Male,21,UK,iOS,1,2,32.05,34,2,0,Free,0.89,2/15/2023,2.6
User_1068,Female,62,Brazil,iOS,1.1,10,15.94,27,6,2,Premium,0.8,1/12/2023,3.5
User_2715,Male,56,USA,Android,1.1,8,53.6,29,9,2,Trial,0.66,11/18/2024,3
User_2239,Female,23,Australia,iOS,1,10,15.78,21,0,3,Premium,0.4,3/16/2024,1.9
User_2876,Other,33,India,iOS,1,5,54.6,28,8,3,Premium,0.25,10/23/2023,4.5
User_2020,Male,15,Australia,Android,1,8,11.8,47,2,2,Free,0.5,7/12/2024,2.4
User_1247,Other,37,Australia,Android,2.1,14,18.48,39,3,1,Trial,0.96,9/5/2023,1.7
User_1617,Female,39,UK,Android,2,9,5.93,31,7,3,Premium,0.33,10/19/2023,3.5
User_2312,Female,38,Brazil,Android,1.2,5,5.86,34,1,4,Free,0.18,5/30/2023,4.8
User_1755,Female,55,Brazil,iOS,1,6,43.11,47,8,2,Free,0.91,11/20/2024,4.3
User_2385,Male,62,Brazil,Android,2.1,11,10.57,49,2,2,Premium,0.9,7/15/2023,3.6
User_2591,Other,14,India,Android,1.1,8,44.81,49,7,1,Trial,0.02,4/26/2024,3.5
User_2041,Female,61,Germany,Android,2,12,21.65,34,6,0,Premium,0.61,3/18/2023,2.1
User_1387,Female,51,Germany,iOS,2.1,11,16.28,19,4,2,Premium,0.61,4/6/2024,3.3
User_2796,Male,21,India,Android,2.1,11,13.19,37,5,0,Trial,0.39,3/17/2025,1.3
User_2382,Female,53,Canada,iOS,1.2,9,34.57,20,3,2,Premium,0.02,3/14/2024,4.2
User_2381,Male,40,Canada,iOS,1.1,3,15.45,7,3,1,Premium,0.38,12/9/2023,3
User_2360,Female,35,Germany,iOS,1.2,14,49.4,48,2,1,Trial,0.4,12/15/2024,2
User_1569,Other,50,Canada,Android,1.2,7,21.49,25,3,4,Free,0.84,3/6/2023,2.3
User_1415,Male,20,UK,iOS,2.1,14,24.37,18,4,2,Trial,0.33,2/15/2024,3.1
User_2390,Other,36,Australia,Android,1,14,22.85,46,7,3,Trial,0.79,6/28/2024,4.4
User_1585,Male,53,Brazil,Android,2,11,57.49,33,1,3,Free,0.92,3/5/2025,3.5
User_2560,Other,22,Canada,iOS,2,14,17.52,31,4,3,Premium,0.36,11/22/2023,1.9
User_1426,Other,41,Australia,Android,2.1,3,30.68,33,3,2,Free,0.37,5/3/2024,2.3
User_2669,Male,21,USA,iOS,2.1,14,44.82,49,1,0,Trial,0.59,6/29/2024,4.6
User_1713,Female,38,Canada,Android,1,9,41.42,13,4,2,Free,0.66,12/7/2024,1.6
User_2313,Male,63,USA,iOS,1,6,45.44,22,8,4,Premium,0.23,4/18/2025,3.8
User_2475,Other,41,Canada,iOS,2.1,5,13.78,21,2,0,Free,0.19,6/10/2023,2.5
User_2725,Female,40,UK,Android,1.1,10,24.76,35,0,4,Premium,0.94,1/7/2023,2.3
User_2321,Other,33,Australia,Android,2.1,10,55.74,32,0,4,Trial,0.79,11/13/2023,3.4
User_2239,Male,62,USA,Android,1.2,12,32.23,18,2,3,Premium,0.36,5/11/2023,3.7
User_2221,Female,44,Canada,iOS,1.2,6,23.76,24,5,4,Trial,0.17,1/16/2025,3.6
User_1377,Female,63,Canada,Android,2.1,10,19.39,35,9,0,Premium,0.1,6/4/2024,3.9
User_2557,Male,64,Australia,Android,1,1,37.97,48,3,2,Free,0.23,12/7/2024,3.7
User_1632,Other,39,Brazil,Android,1.1,3,12.87,48,1,3,Premium,0.25,11/4/2024,3.9
User_1662,Male,34,Canada,iOS,1.2,4,12.46,15,2,2,Free,0.31,4/23/2023,2.4
User_2915,Female,63,Brazil,iOS,1,4,25.77,7,2,2,Free,0.7,8/21/2023,2.3
User_1600,Female,45,Canada,Android,2.1,5,47.65,9,4,4,Premium,0.05,5/5/2023,2.3
User_1672,Male,21,Canada,iOS,1,2,43.6,31,3,3,Trial,0.47,4/28/2023,1.9
User_2681,Male,24,USA,Android,2.1,13,40.44,11,2,2,Free,0.95,11/9/2024,1.5
User_2031,Female,22,Germany,iOS,1.2,12,23.86,32,2,2,Premium,0.77,9/14/2024,3.6
User_1016,Female,45,UK,Android,2,6,45.21,16,7,0,Trial,0.21,12/19/2024,2.6
User_2634,Other,45,Australia,Android,1.1,4,23.59,26,9,1,Free,0.08,1/7/2023,1.6
User_2518,Male,47,Canada,iOS,2.1,4,30.69,7,9,2,Free,0.23,4/18/2023,3
User_1310,Female,64,Germany,iOS,2.1,13,15.8,20,2,4,Free,0.99,12/16/2024,4.5
User_1607,Female,34,USA,iOS,2,10,3.4,47,5,1,Premium,0.56,10/31/2023,2.2
User_2764,Other,41,Australia,iOS,2.1,2,42.71,16,3,2,Trial,0.4,2/6/2024,2.6
User_1138,Male,33,Brazil,iOS,1.2,5,40.36,11,2,0,Premium,0.54,2/27/2023,3.8
User_2174,Female,32,Australia,iOS,1,14,51.97,16,5,1,Free,0.48,9/30/2023,4.2
User_2387,Female,59,UK,iOS,1.1,9,21.44,32,2,1,Free,0.88,11/6/2024,3.6
User_2092,Male,34,UK,iOS,1.1,7,5.84,33,4,4,Trial,0.5,1/5/2023,2.8
User_1985,Male,16,Germany,iOS,1,5,46.83,38,1,0,Trial,0.22,11/2/2023,1.4
User_1735,Female,23,Germany,Android,1.2,10,30.17,37,4,4,Trial,0.26,5/19/2025,4
User_2752,Male,42,Australia,iOS,1.2,10,15.06,37,7,4,Trial,0.62,12/23/2024,4.6
User_1403,Other,43,Australia,Android,1.2,6,34.01,8,5,4,Free,0.48,9/15/2024,4.8
User_2408,Male,13,India,iOS,2.1,11,59.99,46,4,4,Trial,0.63,4/26/2023,1.1
User_2555,Female,36,Germany,Android,1.1,2,55.67,18,8,2,Premium,0.03,9/6/2024,4
User_2216,Female,49,USA,Android,1.1,8,51.13,25,2,4,Free,0.89,2/6/2024,3.9
User_1272,Other,27,UK,Android,2.1,3,46,39,0,1,Premium,0.76,6/1/2025,3.3
User_2254,Female,34,Brazil,iOS,1.1,14,26.03,19,5,2,Trial,0.78,11/1/2024,1.5
User_2879,Female,27,India,iOS,2,4,30.58,40,5,2,Premium,0.92,5/19/2025,2.8
User_1403,Other,60,UK,iOS,1.2,11,24.33,26,5,1,Free,0.86,10/21/2023,3.7
User_2541,Female,41,UK,iOS,2.1,12,54,31,4,3,Trial,0.59,4/4/2023,1.7
User_2411,Male,55,India,Android,2.1,5,21.6,34,1,2,Free,0.36,5/25/2025,4.6
User_2324,Male,55,USA,iOS,1.1,10,11.31,41,5,3,Trial,0.6,10/7/2023,4.3
User_2217,Female,26,Canada,iOS,2,10,56.06,30,6,3,Trial,0.12,10/14/2024,2.6
User_2620,Female,22,Canada,Android,1,11,19.72,12,9,3,Trial,0.43,8/29/2023,4.9
User_1737,Male,30,Canada,Android,2.1,1,46.54,39,8,3,Premium,0.63,11/5/2023,4.3
User_1386,Female,51,Brazil,iOS,1.1,1,52.3,25,2,3,Trial,0.27,2/17/2025,3.1
User_1308,Female,54,UK,iOS,1,12,59.16,6,0,1,Trial,0.51,2/15/2024,1.8
User_2740,Female,59,Australia,Android,2,1,12.69,35,7,3,Trial,0.29,6/26/2024,3.3
User_1160,Female,21,Australia,iOS,2,8,10.19,47,4,2,Trial,0.22,3/6/2024,4.3
User_1415,Male,18,USA,Android,2,5,13.58,24,1,1,Trial,0.41,5/11/2023,3.8
User_1501,Female,49,UK,iOS,2.1,6,32.69,45,6,4,Premium,0.52,5/22/2023,1.7
User_1679,Other,50,USA,iOS,1.2,7,9,20,5,4,Free,0.88,7/6/2024,5
User_2983,Female,28,India,Android,2.1,6,11.43,20,9,1,Free,0.76,8/6/2024,2.4
User_2446,Other,50,Canada,iOS,1.2,1,41.41,7,1,2,Free,0.15,10/22/2023,3.3
User_2948,Other,32,Germany,Android,2,7,43.61,11,8,3,Free,0.02,2/28/2025,2.1
User_2792,Male,51,USA,Android,2.1,12,58.77,39,0,3,Premium,0.79,9/7/2024,4.8
User_1801,Male,19,UK,Android,2.1,5,1.82,26,7,3,Premium,0.82,7/5/2024,2.1
User_1958,Male,40,Germany,Android,2,12,3.23,33,9,2,Premium,0.48,7/27/2024,2.1
User_2996,Female,56,India,iOS,1.1,6,25.38,14,8,2,Free,0.23,5/4/2025,2.4
User_1089,Other,62,Brazil,Android,1.2,5,56.47,18,3,1,Premium,0.72,6/26/2024,4.4
User_1468,Other,13,USA,iOS,1,5,44.51,35,6,4,Premium,0.32,2/26/2023,3.5
User_2545,Male,64,India,Android,1,2,25.25,23,7,0,Premium,0.11,10/17/2024,4.7
User_1629,Female,57,Australia,Android,2,14,16.31,20,1,4,Trial,0.11,7/24/2024,4.8
User_1580,Male,18,Brazil,iOS,1.1,13,2.31,46,6,4,Free,0.32,10/10/2024,4.2
User_2146,Other,21,India,iOS,2.1,13,36.08,26,6,3,Premium,0.18,8/23/2023,3.5
User_2101,Male,34,Canada,iOS,2.1,1,5.87,40,5,0,Premium,0.86,3/22/2023,4.2
User_1720,Male,46,Germany,iOS,1.2,10,46.03,20,3,2,Premium,0.85,11/19/2023,3.7
User_2653,Female,33,Australia,iOS,1,6,4.14,28,8,2,Premium,0.94,4/5/2025,1.3
User_1098,Male,27,Germany,iOS,1.2,11,54.68,32,5,2,Free,0.47,5/8/2024,2.8
User_2357,Other,21,USA,Android,1.2,2,25.61,26,6,0,Premium,0.62,4/14/2025,4
User_1592,Other,57,Germany,Android,2,7,57.92,14,8,0,Trial,0.55,5/12/2023,1.2
User_1396,Other,42,UK,iOS,1,12,28.05,25,6,4,Trial,0.45,8/31/2024,2.1
User_1301,Other,31,Germany,Android,1,12,25.22,31,6,4,Free,0.42,9/22/2023,3.6
User_1109,Female,21,UK,iOS,1.2,13,20.81,35,8,2,Trial,0.79,6/11/2024,2.6
User_2300,Female,20,Brazil,Android,2.1,14,41.86,42,0,2,Free,0.63,4/15/2024,2.3
User_1876,Male,45,India,iOS,2.1,1,9.5,45,1,1,Premium,0.15,3/16/2024,1.2
User_2451,Male,14,USA,Android,2.1,1,18.01,28,1,3,Premium,0.25,3/17/2023,4.5
User_1339,Male,22,Brazil,iOS,1.1,11,18.52,20,5,0,Trial,0.73,3/21/2023,3
User_1740,Female,19,USA,iOS,1.2,5,9.55,27,5,2,Premium,0.44,2/15/2023,2.8
User_1222,Male,23,USA,Android,2.1,8,32.42,6,6,0,Trial,0.29,5/1/2025,2.5
User_1551,Other,21,Australia,iOS,2.1,12,39.48,44,0,1,Free,0.07,8/12/2023,2.5
User_2549,Female,39,Canada,Android,2,2,44.7,18,8,1,Premium,0.14,2/23/2024,3.8
User_2153,Male,27,India,iOS,1,4,55.95,43,8,3,Trial,0.25,4/16/2023,3.9
User_1264,Male,32,Brazil,Android,1.1,8,16.42,24,4,1,Premium,0.9,5/4/2024,4.7
User_1488,Female,20,UK,Android,1.1,6,20.19,8,5,4,Trial,0.63,2/9/2025,3.8
User_1534,Male,62,India,iOS,1,7,7.85,7,1,0,Free,0.51,7/7/2024,1.9
User_2802,Male,26,UK,Android,1,8,20.15,44,6,0,Trial,0.64,5/5/2023,4.2
User_1403,Male,35,Germany,iOS,1,13,18.96,32,9,2,Trial,0.28,3/20/2023,1.2
User_2280,Other,54,UK,iOS,2,2,24.87,13,7,3,Free,0.01,9/20/2023,3.9
User_2159,Female,64,Australia,Android,2,7,40.25,40,4,2,Premium,0.11,9/15/2023,4.3
User_2538,Female,53,UK,iOS,2.1,8,30.04,21,6,2,Trial,0.81,4/27/2024,4.8
User_1219,Female,47,Australia,Android,2,10,23.04,48,4,3,Free,0.18,12/5/2023,3
User_1882,Male,18,Brazil,iOS,2.1,7,4.46,32,3,4,Premium,0.82,10/14/2024,2.3
User_1580,Male,27,Canada,iOS,2.1,1,31.51,39,9,0,Trial,0.57,4/18/2023,4.4
User_1744,Male,54,Germany,iOS,2,1,22.21,22,1,4,Trial,0.62,7/26/2024,2
User_1196,Other,41,UK,Android,1.2,8,21.26,48,3,0,Free,0.45,1/18/2024,2.2
User_2858,Other,33,UK,iOS,1,9,37.38,42,6,4,Trial,0.65,6/21/2023,2.5
User_1705,Other,20,Germany,iOS,2.1,3,47.56,35,5,1,Premium,0.42,10/9/2024,3.8
User_1352,Other,30,Germany,iOS,1.2,10,45.41,41,2,2,Free,0.51,12/9/2023,3.4
User_2596,Other,35,Australia,iOS,1.2,10,14.88,31,7,0,Free,0.65,5/12/2025,2.6
User_2072,Female,47,Germany,iOS,1.1,5,20.62,12,7,0,Premium,0.13,12/22/2023,3.3
User_2374,Female,37,Germany,Android,2,1,41.65,12,5,2,Premium,0.13,12/23/2024,1.5
User_2866,Other,53,India,Android,1,7,42.53,33,8,1,Premium,0.27,6/18/2023,1.8
User_1767,Female,42,India,Android,1.2,13,41.27,47,0,3,Premium,0.99,12/1/2023,1.7
User_1954,Male,35,Australia,Android,1.2,12,26.27,20,0,0,Trial,0.37,11/5/2023,2.3
User_2591,Male,49,Brazil,Android,1,12,16.86,25,3,2,Free,0.69,8/3/2024,4.1
User_1494,Male,22,UK,Android,2.1,1,7.71,17,8,4,Trial,0.71,8/7/2024,4.4
User_1772,Male,35,Brazil,Android,1,5,11.09,12,0,1,Premium,0.67,6/14/2024,1.7
User_2342,Female,26,Australia,Android,2,11,46.92,45,4,1,Free,0.69,1/17/2024,3.1
User_2461,Female,26,India,iOS,1,8,55.65,21,4,3,Trial,0.12,3/14/2025,1.6
User_1267,Female,41,India,Android,1,10,37.45,42,6,4,Trial,0.68,5/22/2024,2.8
User_2467,Other,29,USA,Android,2,2,30.87,11,2,1,Premium,1,3/26/2024,3
